,Math,Science,Literature,History,Art,Computer Science,Economics,Technology,Healthcare,Business,Arts,Education,Engineering,Analytical,Creative,Social
S602,93.0,88.0,76.0,78.0,90.0,77.0,98.0,2.0,2.0,5.0,1.0,3.0,3.0,0.4433792523772948,0.07626039394211137,0.1328573742898954
S603,90.0,73.0,79.0,73.0,81.0,88.0,76.0,3.0,3.0,2.0,5.0,5.0,3.0,0.5798918604201423,0.23896472549934766,0.09478724820116402
S604,86.0,70.0,93.0,88.0,69.0,64.0,90.0,4.0,5.0,2.0,4.0,2.0,2.0,0.8572617453344207,0.9054525292424905,0.6368790027685743
S605,69.0,86.0,89.0,99.0,77.0,94.0,64.0,2.0,2.0,1.0,4.0,3.0,4.0,0.30011631163752994,0.7969617729262399,0.13690456539524765
S606,68.0,76.0,97.0,99.0,94.0,77.0,89.0,3.0,3.0,3.0,1.0,1.0,4.0,0.7161729150039282,0.6098627526282936,0.35114062786256284
S607,62.0,89.0,68.0,77.0,93.0,99.0,93.0,5.0,1.0,3.0,3.0,3.0,4.0,0.8397925115193973,0.9537785299761911,0.3487889262690339
S608,64.0,92.0,79.0,87.0,65.0,65.0,79.0,2.0,4.0,2.0,2.0,3.0,4.0,0.2457367455906153,0.33654202243617204,0.11223389034007047
S609,92.0,86.0,90.0,68.0,87.0,82.0,81.0,5.0,5.0,4.0,4.0,4.0,1.0,0.17682412313639473,0.11779772476463568,0.14833509500499376
S610,63.0,68.0,82.0,70.0,82.0,89.0,71.0,5.0,2.0,4.0,3.0,4.0,3.0,0.2565338534209699,0.16768359766230856,0.3196653939730969
S611,89.0,84.0,82.0,77.0,78.0,65.0,86.0,4.0,1.0,2.0,4.0,1.0,3.0,0.7842469000832956,0.0691472318197176,0.9283223164475838
S612,76.0,97.0,81.0,67.0,60.0,80.0,79.0,4.0,4.0,3.0,4.0,4.0,5.0,0.7366022738336188,0.386559553563375,0.7780296256829808
S613,73.0,92.0,71.0,69.0,77.0,71.0,72.0,2.0,1.0,1.0,1.0,3.0,4.0,0.806729701885026,0.833047341685449,0.5601015433176592
S614,84.0,79.0,87.0,81.0,63.0,93.0,93.0,4.0,4.0,3.0,4.0,5.0,1.0,0.9127510062870233,0.5895557098626236,0.5842811405097078
S615,93.0,82.0,93.0,75.0,98.0,71.0,88.0,2.0,1.0,2.0,3.0,2.0,2.0,0.9133347021017052,0.06065598494807589,0.22059279703741896
S616,70.0,86.0,76.0,85.0,90.0,79.0,65.0,2.0,5.0,4.0,5.0,1.0,3.0,0.3997964557242204,0.2364015141197694,0.5641258539378065
S617,71.0,97.0,65.0,84.0,69.0,78.0,90.0,1.0,5.0,1.0,4.0,5.0,1.0,0.792209945755795,0.7087511599145309,0.7533044656076023
S618,75.0,75.0,80.0,66.0,93.0,82.0,95.0,5.0,3.0,1.0,4.0,4.0,5.0,0.027082975381806595,0.6319037059793374,0.19578875866149115
S619,76.0,80.0,98.0,78.0,77.0,88.0,81.0,2.0,3.0,1.0,4.0,1.0,3.0,0.15211969185278384,0.38868259652083537,0.7834678571088658
S620,63.0,60.0,65.0,82.0,65.0,70.0,83.0,4.0,1.0,5.0,1.0,5.0,5.0,0.8117930704993888,0.5425543843170122,0.025159304924960213
S621,75.0,83.0,98.0,60.0,62.0,73.0,75.0,5.0,1.0,3.0,3.0,2.0,1.0,0.23335287777293579,0.3948725514615111,0.9506879255656179
S622,67.0,77.0,75.0,89.0,98.0,89.0,67.0,4.0,1.0,5.0,3.0,3.0,1.0,0.37650580305450565,0.427751949044446,0.951190978301673
S623,98.0,92.0,98.0,97.0,78.0,75.0,67.0,5.0,2.0,4.0,1.0,2.0,3.0,0.6613333215759767,0.9963330825426981,0.81284717877587
S624,70.0,99.0,75.0,84.0,93.0,64.0,92.0,5.0,1.0,5.0,1.0,4.0,5.0,0.1395621656916335,0.35291173350133087,0.3501842779983124
S625,60.0,76.0,63.0,96.0,93.0,77.0,61.0,5.0,2.0,5.0,5.0,4.0,2.0,0.31437034328763225,0.07226525300635289,0.2939725212423182
S626,96.0,85.0,69.0,73.0,87.0,87.0,97.0,1.0,1.0,1.0,2.0,4.0,3.0,0.7911693222814401,0.3970903317028598,0.9746338841376073
S627,76.0,68.0,95.0,99.0,93.0,84.0,84.0,2.0,2.0,2.0,1.0,3.0,3.0,0.6012454613255733,0.8968470202162908,0.17113954087939698
S628,80.0,74.0,65.0,81.0,90.0,93.0,73.0,4.0,4.0,5.0,1.0,2.0,4.0,0.48432961349143944,0.4849925731348639,0.8276897387381749
S629,96.0,66.0,61.0,97.0,67.0,66.0,94.0,1.0,3.0,5.0,3.0,3.0,3.0,0.5242402397026442,0.7290146359634833,0.7751676585656934
S630,94.0,93.0,89.0,74.0,81.0,87.0,72.0,2.0,5.0,1.0,4.0,5.0,4.0,0.45138615603277676,0.8273720986393073,0.4860342366165761
S631,68.0,78.0,89.0,94.0,63.0,88.0,91.0,1.0,5.0,4.0,4.0,2.0,3.0,0.4977207090273733,0.2846423499033337,0.11620850446348674
S632,91.0,93.0,72.0,98.0,81.0,80.0,84.0,4.0,3.0,4.0,3.0,4.0,1.0,0.9081207972837383,0.15335571506367107,0.7328970381563474
S633,65.0,88.0,94.0,93.0,87.0,96.0,60.0,3.0,3.0,1.0,3.0,1.0,4.0,0.6720944540390538,0.5720099395960071,0.11220294523221686
S634,65.0,66.0,91.0,75.0,77.0,90.0,76.0,4.0,4.0,1.0,2.0,5.0,1.0,0.0077400018814528515,0.5779402878521397,0.6498307262803695
S635,88.0,91.0,88.0,86.0,97.0,60.0,98.0,3.0,5.0,5.0,4.0,4.0,2.0,0.5024871318992585,0.8928025968694896,0.8815120653587556
S636,78.0,80.0,84.0,86.0,82.0,86.0,86.0,2.0,1.0,2.0,2.0,4.0,5.0,0.28303686549612894,0.4304693432009268,0.03810185199026639
S637,78.0,61.0,84.0,79.0,72.0,74.0,92.0,2.0,3.0,1.0,5.0,5.0,4.0,0.1397083479091793,0.07645266598392808,0.2773494449072822
S638,61.0,70.0,83.0,93.0,72.0,95.0,71.0,3.0,4.0,1.0,2.0,2.0,3.0,0.9700037753665736,0.43956837657559567,0.26399444738654665
S639,66.0,61.0,95.0,99.0,97.0,81.0,80.0,1.0,2.0,5.0,2.0,5.0,1.0,0.258540279043601,0.7340921822421791,0.7718081193725858
S640,90.0,75.0,75.0,99.0,93.0,85.0,94.0,3.0,2.0,4.0,1.0,3.0,2.0,0.47001327086370404,0.09356873288927581,0.128709702309446
S641,65.0,87.0,60.0,92.0,73.0,85.0,66.0,1.0,4.0,3.0,3.0,3.0,2.0,0.4989565353317702,0.7515482291451333,0.4074150165166991
S642,67.0,90.0,79.0,88.0,88.0,86.0,94.0,4.0,1.0,3.0,3.0,5.0,4.0,0.3736438095707021,0.9644306864073314,0.17828990646777798
S643,65.0,62.0,94.0,98.0,66.0,68.0,71.0,3.0,2.0,2.0,4.0,5.0,3.0,0.5804271888543887,0.8944423836380097,0.9523793540122402
S644,63.0,96.0,76.0,60.0,97.0,72.0,72.0,3.0,4.0,2.0,4.0,1.0,2.0,0.3068058412628327,0.42273828706416006,0.9810598382395816
S645,81.0,98.0,60.0,96.0,68.0,81.0,93.0,5.0,3.0,1.0,4.0,4.0,5.0,0.45160622011931817,0.9993930045247338,0.5191715494569048
S646,64.0,76.0,65.0,92.0,92.0,77.0,64.0,4.0,2.0,3.0,2.0,4.0,2.0,0.6314535942701367,0.11233586864996292,0.45685021714698537
S647,92.0,93.0,73.0,84.0,96.0,66.0,69.0,3.0,5.0,5.0,2.0,4.0,2.0,0.9700251871597081,0.8528213871771455,0.13488562834778528
S648,97.0,92.0,87.0,96.0,86.0,76.0,93.0,2.0,5.0,1.0,2.0,5.0,3.0,0.8082750837588124,0.1299749477141351,0.5824885269431287
S649,75.0,95.0,69.0,73.0,72.0,67.0,82.0,4.0,1.0,3.0,3.0,3.0,2.0,0.2922268507812549,0.20675699906032008,0.9084858782525301
S650,63.0,72.0,95.0,86.0,90.0,68.0,75.0,4.0,3.0,5.0,5.0,3.0,3.0,0.27337049712473993,0.9379590978148405,0.724672568993321
S651,91.0,62.0,68.0,80.0,62.0,87.0,86.0,2.0,4.0,2.0,4.0,5.0,3.0,0.9605517940207265,0.9986257540158203,0.13455807724384905
S652,70.0,98.0,80.0,96.0,60.0,71.0,94.0,4.0,4.0,1.0,3.0,2.0,4.0,0.24492012869474855,0.7710668729657141,0.7806938117401508
S653,86.0,68.0,62.0,94.0,70.0,92.0,76.0,2.0,4.0,5.0,5.0,5.0,3.0,0.9295825114441029,0.8812785107838582,0.031077871735122442
S654,65.0,92.0,89.0,62.0,80.0,89.0,73.0,2.0,1.0,2.0,2.0,1.0,1.0,0.6308562173410523,0.5609359681439814,0.2827189906293569
S655,60.0,97.0,86.0,72.0,97.0,99.0,94.0,2.0,3.0,5.0,2.0,1.0,3.0,0.10553937812515424,0.5960061427763822,0.9487240329876353
S656,99.0,68.0,80.0,88.0,77.0,69.0,77.0,1.0,1.0,3.0,1.0,5.0,5.0,0.36328709879387866,0.8914734025398828,0.12797876924381502
S657,87.0,95.0,85.0,84.0,83.0,91.0,68.0,1.0,2.0,4.0,5.0,1.0,2.0,0.5864690209146097,0.601245106710683,0.4136687507128336
S658,70.0,86.0,89.0,86.0,78.0,60.0,73.0,5.0,1.0,2.0,1.0,5.0,5.0,0.9044520608559289,0.8495537210025377,0.7591443267294623
S659,89.0,84.0,68.0,98.0,66.0,89.0,78.0,4.0,4.0,5.0,1.0,4.0,1.0,0.5166461983812464,0.7022048627805652,0.11650395892654952
S660,77.0,65.0,84.0,81.0,82.0,88.0,62.0,1.0,2.0,1.0,2.0,2.0,4.0,0.8139028376818941,0.4400519600618179,0.1682155461295729
S661,86.0,85.0,64.0,84.0,73.0,96.0,84.0,2.0,3.0,4.0,5.0,5.0,2.0,0.08073971332376573,0.8009885906003723,0.421856848007535
S662,98.0,71.0,93.0,97.0,81.0,77.0,95.0,5.0,5.0,5.0,1.0,3.0,3.0,0.12213628732314341,0.261008864192647,0.2072602994355529
S663,67.0,60.0,68.0,63.0,68.0,73.0,60.0,2.0,3.0,5.0,1.0,2.0,3.0,0.9570558297059996,0.8925128588854842,0.9873447662634726
S664,94.0,66.0,92.0,98.0,78.0,68.0,77.0,1.0,3.0,2.0,2.0,5.0,3.0,0.23508493219359305,0.854394747733777,0.4821394769336026
S665,61.0,99.0,93.0,88.0,84.0,90.0,87.0,2.0,2.0,3.0,3.0,3.0,5.0,0.9845475506302652,0.5684733230615197,0.014801830703122909
S666,72.0,72.0,82.0,68.0,88.0,67.0,87.0,2.0,2.0,1.0,3.0,1.0,1.0,0.22688669253687588,0.5536427259311771,0.7786532941102245
S667,88.0,71.0,76.0,67.0,94.0,81.0,78.0,2.0,5.0,2.0,1.0,3.0,3.0,0.7778968000487246,0.6689176355340012,0.06588575259108354
S668,71.0,84.0,99.0,89.0,86.0,74.0,97.0,4.0,5.0,1.0,2.0,5.0,2.0,0.3321038309307538,0.6880073010991495,0.11699832795683429
S669,78.0,80.0,82.0,81.0,79.0,89.0,73.0,5.0,5.0,1.0,4.0,4.0,4.0,0.5874064238793374,0.4248380486723764,0.2009828813167377
S670,96.0,66.0,83.0,72.0,96.0,71.0,66.0,5.0,4.0,4.0,4.0,2.0,2.0,0.20932199201561597,0.9443863799775746,0.35534930899708517
S671,78.0,75.0,71.0,77.0,71.0,64.0,84.0,5.0,1.0,4.0,4.0,5.0,3.0,0.6198017676858079,0.1515095800322659,0.5200912074887788
S672,83.0,80.0,60.0,78.0,80.0,98.0,76.0,2.0,5.0,2.0,1.0,1.0,1.0,0.27319912052881534,0.07203542221753956,0.8646421861193155
S673,67.0,75.0,68.0,96.0,95.0,76.0,95.0,5.0,3.0,1.0,5.0,3.0,1.0,0.722240144957212,0.8382782963974995,0.3276277338419844
S674,84.0,70.0,78.0,91.0,98.0,63.0,74.0,4.0,5.0,1.0,1.0,1.0,3.0,0.4172763198345214,0.7206724526594808,0.4237755419941841
S675,98.0,97.0,72.0,95.0,93.0,89.0,62.0,2.0,5.0,3.0,3.0,2.0,4.0,0.9272444844634768,0.5418306433902176,0.7099579203555115
S676,91.0,77.0,91.0,74.0,96.0,98.0,84.0,4.0,2.0,3.0,3.0,3.0,1.0,0.34982752954877916,0.7991365597817633,0.4945142957949218
S677,62.0,64.0,60.0,99.0,95.0,85.0,79.0,4.0,5.0,4.0,4.0,4.0,5.0,0.07273382536750694,0.05620961953761172,0.34147298609248744
S678,68.0,92.0,62.0,90.0,97.0,67.0,96.0,3.0,1.0,2.0,2.0,1.0,3.0,0.30853878404719426,0.01987623813418926,0.4898332993391631
S679,85.0,75.0,78.0,79.0,61.0,70.0,60.0,3.0,3.0,3.0,1.0,3.0,3.0,0.0783455496496075,0.5675003675298504,0.5260768614917256
S680,96.0,70.0,93.0,85.0,94.0,97.0,71.0,4.0,4.0,1.0,1.0,2.0,1.0,0.3203964937559126,0.004666923237874654,0.5553677767514622
S681,99.0,66.0,99.0,71.0,84.0,86.0,94.0,2.0,3.0,3.0,1.0,2.0,5.0,0.43338662024460584,0.19890636704057107,0.980667322697044
S682,85.0,78.0,79.0,85.0,67.0,94.0,83.0,3.0,5.0,2.0,5.0,4.0,5.0,0.16155246967392412,0.7496995123014887,0.10945208221810698
S683,74.0,97.0,96.0,92.0,63.0,75.0,78.0,4.0,4.0,3.0,1.0,4.0,3.0,0.3984393394510134,0.7310130029919195,0.24490857387536036
S684,63.0,79.0,88.0,60.0,67.0,85.0,79.0,3.0,5.0,2.0,3.0,1.0,3.0,0.35591858913173324,0.14740206391226518,0.27446451989725373
S685,87.0,79.0,96.0,83.0,72.0,77.0,75.0,4.0,3.0,1.0,1.0,2.0,4.0,0.48608345170313594,0.28040772037747974,0.744137681192469
S686,95.0,66.0,75.0,73.0,70.0,73.0,82.0,2.0,2.0,2.0,1.0,1.0,1.0,0.18862802960111757,0.0746891089141245,0.8065372156960932
S687,84.0,63.0,60.0,66.0,80.0,99.0,75.0,5.0,1.0,1.0,4.0,4.0,2.0,0.3315122227042271,0.2500779310691478,0.7964400591236952
S688,97.0,63.0,60.0,63.0,82.0,80.0,85.0,3.0,4.0,2.0,3.0,2.0,5.0,0.2800177427135434,0.7059096626533213,0.986252670069451
S689,82.0,85.0,85.0,68.0,79.0,67.0,83.0,4.0,2.0,2.0,2.0,2.0,5.0,0.12796507278482971,0.4546800146515546,0.635277017365857
S690,71.0,66.0,83.0,76.0,61.0,69.0,90.0,3.0,2.0,3.0,2.0,3.0,5.0,0.7572796086143673,0.4887458665892923,0.7222170494824853
S691,63.0,67.0,62.0,98.0,96.0,87.0,68.0,5.0,1.0,1.0,3.0,4.0,1.0,0.33538157149949466,0.5463876758113678,0.03327811078747378
S692,97.0,83.0,89.0,81.0,90.0,85.0,68.0,4.0,2.0,5.0,1.0,3.0,1.0,0.6978932269454495,0.9708666543502545,0.7620431016353489
S693,69.0,80.0,73.0,75.0,87.0,77.0,94.0,3.0,4.0,5.0,1.0,1.0,5.0,0.13597041887113015,0.17447104079929387,0.05753675444141659
S694,78.0,92.0,83.0,77.0,74.0,67.0,70.0,2.0,3.0,4.0,1.0,1.0,1.0,0.7889903092603834,0.09500371080784076,0.8871486688788449
S695,64.0,76.0,65.0,82.0,65.0,90.0,60.0,3.0,1.0,4.0,4.0,2.0,4.0,0.7059714859733344,0.37511495022121366,0.0952658097084016
S696,80.0,63.0,63.0,67.0,64.0,97.0,86.0,1.0,2.0,2.0,1.0,3.0,1.0,0.21233349299928206,0.025745362265601313,0.6172706022509734
S697,88.0,97.0,90.0,71.0,61.0,63.0,94.0,1.0,1.0,2.0,2.0,4.0,1.0,0.8637191146211978,0.7336981872986869,0.33518781627499683
S698,82.0,80.0,93.0,90.0,75.0,80.0,96.0,2.0,2.0,3.0,1.0,4.0,5.0,0.5419810982397739,0.35325158297216575,0.5391301071230559
S699,60.0,96.0,75.0,97.0,98.0,72.0,79.0,2.0,3.0,5.0,5.0,4.0,2.0,0.5935766920530707,0.24799802750564914,0.04200170443795337
S700,98.0,79.0,83.0,83.0,76.0,89.0,93.0,5.0,5.0,2.0,3.0,4.0,5.0,0.5150028575482349,0.22452821983106808,0.863138396823775
S701,92.0,92.0,63.0,71.0,61.0,88.0,95.0,2.0,3.0,1.0,1.0,4.0,4.0,0.1529449706847461,0.5009980020729676,0.7224456608118769
S702,78.0,92.0,77.0,62.0,64.0,94.0,96.0,5.0,1.0,5.0,5.0,3.0,3.0,0.34866672557895206,0.3160749267195919,0.753528298337738
S703,65.0,66.0,78.0,75.0,73.0,84.0,83.0,5.0,2.0,4.0,3.0,2.0,5.0,0.45497012242006285,0.1386321297406895,0.32823516531651953
S704,86.0,95.0,98.0,98.0,74.0,66.0,67.0,1.0,1.0,1.0,1.0,2.0,4.0,0.617121248514952,0.8253082186919911,0.4961455893017125
S705,91.0,84.0,76.0,63.0,87.0,77.0,67.0,1.0,2.0,2.0,5.0,1.0,1.0,0.3696831172398236,0.4204783233224433,0.21278288509652366
S706,62.0,71.0,97.0,99.0,67.0,85.0,72.0,3.0,5.0,1.0,5.0,5.0,5.0,0.46102431726142135,0.3707372781230057,0.018720921682995773
S707,76.0,66.0,61.0,94.0,62.0,60.0,80.0,1.0,2.0,3.0,3.0,4.0,4.0,0.452090332750801,0.19305384191495523,0.0023953835841028503
S708,63.0,65.0,84.0,82.0,76.0,61.0,76.0,1.0,2.0,5.0,3.0,2.0,1.0,0.807668423398923,0.49713310264070143,0.9708995861544937
S709,98.0,92.0,92.0,97.0,95.0,75.0,81.0,4.0,2.0,3.0,5.0,5.0,3.0,0.8366063245221814,0.9056759824965054,0.6873790860486413
S710,93.0,97.0,71.0,78.0,92.0,63.0,64.0,4.0,5.0,5.0,3.0,3.0,3.0,0.6120147887933053,0.25888028927736506,0.5738425775061414
S711,69.0,74.0,65.0,67.0,63.0,64.0,89.0,1.0,5.0,4.0,4.0,3.0,4.0,0.6933153991014425,0.11410033304706169,0.5686012942387081
S712,68.0,80.0,75.0,69.0,81.0,86.0,84.0,4.0,1.0,1.0,3.0,5.0,4.0,0.16054911068053346,0.230025962537453,0.9602857271331269
S713,60.0,65.0,92.0,75.0,95.0,69.0,65.0,4.0,5.0,1.0,3.0,1.0,3.0,0.31296797596750814,0.22672874638810858,0.9399263521394149
S714,66.0,72.0,86.0,82.0,66.0,71.0,62.0,1.0,2.0,1.0,4.0,1.0,4.0,0.5194068902322874,0.6606536275953604,0.8948854284133041
S715,61.0,71.0,64.0,66.0,65.0,93.0,78.0,1.0,3.0,3.0,3.0,5.0,4.0,0.056022599190073685,0.33895574677651163,0.5785413753566655
S716,60.0,72.0,75.0,96.0,74.0,85.0,74.0,1.0,5.0,1.0,2.0,4.0,4.0,0.9274888405821952,0.2246372277921621,0.7201879745870243
S717,78.0,91.0,98.0,88.0,62.0,92.0,70.0,5.0,2.0,2.0,1.0,3.0,2.0,0.5152866213344599,0.031023399139583407,0.043697733664808
S718,81.0,86.0,64.0,96.0,90.0,91.0,86.0,2.0,3.0,3.0,1.0,3.0,2.0,0.4379027173605897,0.5812037969399527,0.9433782672915778
S719,62.0,77.0,83.0,73.0,70.0,94.0,70.0,3.0,3.0,3.0,2.0,4.0,5.0,0.9118606292520962,0.8676554599959719,0.46329322406483775
S720,89.0,71.0,83.0,70.0,71.0,96.0,62.0,2.0,5.0,4.0,3.0,2.0,4.0,0.5922825541308852,0.1691120108833042,0.8263800309439661
S721,93.0,97.0,71.0,93.0,69.0,83.0,63.0,1.0,3.0,4.0,4.0,4.0,1.0,0.6177519947442272,0.3850674476666963,0.06896998162304491
S722,99.0,83.0,79.0,84.0,89.0,68.0,82.0,3.0,5.0,3.0,4.0,5.0,2.0,0.18279853568402005,0.1337578170631425,0.7827171962357864
S723,65.0,89.0,65.0,98.0,99.0,94.0,80.0,3.0,4.0,2.0,4.0,4.0,5.0,0.09833786721627757,0.9414178462243679,0.6158698625883853
S724,75.0,91.0,96.0,99.0,86.0,98.0,72.0,4.0,3.0,3.0,3.0,4.0,5.0,0.464535527375077,0.06006846851236569,0.27445522242817433
S725,93.0,64.0,93.0,85.0,95.0,65.0,74.0,5.0,1.0,1.0,1.0,4.0,3.0,0.6061651311926703,0.04137216483234751,0.06486177041744645
S726,82.0,82.0,73.0,81.0,78.0,61.0,90.0,4.0,1.0,4.0,5.0,4.0,2.0,0.9610458927127962,0.8162830681814642,0.6992548195853979
S727,64.0,98.0,64.0,87.0,76.0,98.0,94.0,2.0,4.0,4.0,5.0,5.0,2.0,0.6992237316933227,0.4599527233575582,0.5115267613249224
S728,71.0,64.0,76.0,99.0,70.0,92.0,66.0,4.0,5.0,1.0,2.0,3.0,5.0,0.07159380624230927,0.02895676889778842,0.45331672729211536
S729,90.0,79.0,78.0,87.0,89.0,85.0,99.0,2.0,3.0,1.0,5.0,4.0,4.0,0.1462417888147579,0.5373620594384824,0.34111674573435014
S730,77.0,84.0,91.0,84.0,85.0,87.0,99.0,5.0,1.0,2.0,5.0,4.0,4.0,0.37104944042016086,0.1931617695646256,0.37351558410904606
S731,71.0,93.0,69.0,69.0,67.0,95.0,96.0,2.0,1.0,1.0,3.0,4.0,1.0,0.8342065936538501,0.539838089770583,0.7292383027092825
S732,85.0,93.0,90.0,65.0,95.0,82.0,78.0,5.0,4.0,1.0,4.0,3.0,5.0,0.37124976879784466,0.7402306952273073,0.20168836042523763
S733,82.0,60.0,94.0,80.0,69.0,93.0,89.0,1.0,3.0,5.0,5.0,2.0,2.0,0.18426686284668325,0.17061028306454784,0.06769470268741151
S734,87.0,70.0,83.0,98.0,96.0,82.0,64.0,4.0,5.0,3.0,1.0,3.0,1.0,0.7251894543212883,0.030548973432128812,0.9149294144465357
S735,87.0,66.0,71.0,68.0,67.0,98.0,77.0,5.0,3.0,3.0,4.0,1.0,1.0,0.44951745977487567,0.5193295160261088,0.44922073195959367
S736,87.0,60.0,71.0,70.0,84.0,70.0,82.0,4.0,2.0,4.0,5.0,1.0,3.0,0.0004153994252970028,0.6122975661730438,0.7223546092522467
S737,93.0,60.0,72.0,97.0,64.0,93.0,80.0,2.0,3.0,4.0,2.0,3.0,1.0,0.16916586827315494,0.6321620536192669,0.3006964316302938
S738,84.0,68.0,83.0,96.0,61.0,80.0,95.0,1.0,4.0,5.0,3.0,3.0,4.0,0.24614363686861185,0.008860891908696433,0.028599167935731362
S739,98.0,68.0,93.0,82.0,97.0,97.0,86.0,4.0,4.0,5.0,5.0,4.0,3.0,0.47302962336078613,0.37827364492917404,0.6002450511028128
S740,92.0,87.0,85.0,98.0,95.0,85.0,94.0,4.0,4.0,5.0,5.0,2.0,4.0,0.15323046758144165,0.7041224891734116,0.3421704066965192
S741,98.0,92.0,83.0,89.0,96.0,65.0,68.0,1.0,3.0,4.0,4.0,4.0,5.0,0.8021160603202966,0.9460039237173838,0.97396278249385
S742,92.0,67.0,85.0,96.0,65.0,89.0,92.0,1.0,4.0,3.0,5.0,5.0,1.0,0.4517869194830716,0.873680848381891,0.9772358808615313
S743,98.0,81.0,95.0,83.0,77.0,68.0,76.0,3.0,3.0,3.0,1.0,3.0,4.0,0.5733186213802434,0.8200546991968476,0.5370544769765729
S744,91.0,95.0,81.0,77.0,67.0,93.0,72.0,5.0,5.0,4.0,2.0,1.0,3.0,0.6628288915763718,0.932855307645308,0.9243069291921914
S745,61.0,65.0,76.0,80.0,97.0,73.0,90.0,4.0,3.0,2.0,1.0,4.0,3.0,0.5478638935147082,0.1692919804215166,0.15043531002569077
S746,79.0,92.0,80.0,80.0,78.0,87.0,76.0,5.0,2.0,2.0,5.0,2.0,2.0,0.6677473601033046,0.6685919662641565,0.014551875344860465
S747,61.0,96.0,96.0,97.0,96.0,76.0,87.0,5.0,5.0,4.0,1.0,5.0,1.0,0.3866890519845706,0.8386789494245068,0.044187818612332674
S748,91.0,75.0,79.0,63.0,66.0,92.0,75.0,3.0,2.0,5.0,5.0,3.0,5.0,0.21939590476543847,0.9854248991791568,0.7138589577395328
S749,76.0,74.0,67.0,82.0,67.0,61.0,81.0,2.0,5.0,2.0,2.0,2.0,4.0,0.06267925741632263,0.31689275485916535,0.4491857658334184
S750,94.0,97.0,84.0,93.0,63.0,77.0,82.0,1.0,3.0,3.0,1.0,4.0,4.0,0.8140645127717885,0.5177791056563849,0.9205555862681132
S751,80.0,97.0,77.0,81.0,73.0,60.0,71.0,2.0,1.0,4.0,3.0,2.0,4.0,0.6153605267349621,0.017497274727063195,0.28311479627987524
S752,60.0,88.0,82.0,70.0,80.0,91.0,95.0,4.0,1.0,3.0,2.0,2.0,5.0,0.3251924824350211,0.6811668476381996,0.4454851306065851
S753,83.0,65.0,80.0,62.0,96.0,85.0,87.0,2.0,3.0,3.0,4.0,1.0,1.0,0.6551570400585661,0.9610615061101833,0.17654188018287498
S754,93.0,97.0,61.0,62.0,86.0,72.0,81.0,4.0,5.0,3.0,2.0,3.0,3.0,0.8936601581028701,0.15914116663189848,0.6999694603441693
S755,83.0,61.0,73.0,71.0,99.0,91.0,99.0,4.0,2.0,3.0,1.0,1.0,3.0,0.03580384646556245,0.3838018700344684,0.9370932718263736
S756,60.0,61.0,82.0,71.0,60.0,66.0,62.0,2.0,5.0,2.0,4.0,1.0,5.0,0.8863453408568234,0.928629101203623,0.5187170917389151
S757,73.0,88.0,77.0,96.0,74.0,86.0,74.0,1.0,1.0,2.0,5.0,1.0,2.0,0.8158181959296951,0.002380764618267417,0.729701126897291
S758,64.0,84.0,72.0,94.0,92.0,75.0,72.0,3.0,2.0,3.0,2.0,5.0,2.0,0.6079635435903284,0.534731831447627,0.7957279898401238
S759,61.0,60.0,61.0,89.0,99.0,88.0,82.0,3.0,1.0,2.0,3.0,4.0,2.0,0.7150427286854557,0.74921657414316,0.6505738723377006
S760,81.0,90.0,72.0,72.0,71.0,65.0,72.0,3.0,2.0,3.0,5.0,5.0,2.0,0.8029371387508302,0.25914680446342475,0.01802184493519665
S761,64.0,74.0,62.0,98.0,65.0,93.0,61.0,1.0,2.0,5.0,2.0,4.0,5.0,0.36057229321656636,0.8850245123017844,0.0506744853240475
S762,70.0,85.0,62.0,91.0,80.0,63.0,69.0,2.0,1.0,2.0,1.0,2.0,4.0,0.2979134539360382,0.6243584345012164,0.7959132370989797
S763,61.0,87.0,91.0,69.0,69.0,72.0,99.0,3.0,5.0,2.0,2.0,2.0,2.0,0.41385149421939516,0.13473136102881678,0.092172822667551
S764,80.0,86.0,73.0,61.0,81.0,66.0,63.0,1.0,5.0,3.0,2.0,1.0,2.0,0.7339766321603542,0.23921606587972444,0.011243099352227004
S765,69.0,83.0,61.0,99.0,79.0,89.0,77.0,2.0,3.0,1.0,4.0,1.0,3.0,0.24295373167014578,0.4526407195753065,0.4352881293726335
S766,61.0,99.0,93.0,83.0,68.0,68.0,95.0,5.0,2.0,5.0,2.0,3.0,3.0,0.695472242359859,0.6671534321429424,0.46093749958091745
S767,91.0,87.0,83.0,74.0,74.0,60.0,82.0,1.0,4.0,2.0,3.0,1.0,4.0,0.3664908420866232,0.10810121014462071,0.1671217924663041
S768,89.0,68.0,60.0,76.0,66.0,80.0,99.0,1.0,5.0,5.0,2.0,5.0,1.0,0.010231883307906364,0.6473596017831459,0.4179689347363873
S769,76.0,99.0,75.0,68.0,76.0,99.0,81.0,4.0,2.0,2.0,3.0,3.0,4.0,0.9165982840137311,0.6379123347372594,0.5803743786275286
S770,64.0,88.0,69.0,63.0,61.0,71.0,67.0,4.0,5.0,2.0,4.0,1.0,4.0,0.8247691983467683,0.5780069291906321,0.7023583249592483
S771,84.0,98.0,87.0,60.0,78.0,62.0,83.0,5.0,2.0,2.0,2.0,1.0,1.0,0.8507842341842348,0.8096722372562352,0.7525157474373787
